transaction_id,transaction_date,amount,vendor_id,department_id,bank_account_id,sector_type,purpose,payment_method,fraud_type,is_fraud
1658,29-05-2024,156443.48,913939801,115,4.49E+12,procurement,infrastructure,bank,none,0
1659,03-02-2023,332389.46,512050349,104,4.73E+12,procurement,goods,bank,none,0
1660,29-11-2023,25003,536775340,102,7.67E+12,welfare,aid,bank,none,0
1661,20-07-2023,18242.91,536775340,102,7.67E+12,welfare,subsidy,bank,none,0
1662,11-07-2024,619813.52,573016686,115,4.34E+12,procurement,goods,bank,none,0
1663,17-02-2024,77792.85,104932521,101,1.17E+12,spending,training,bank,none,0
1664,24-01-2024,838995.41,359784334,104,8.22E+12,procurement,infrastructure,bank,none,0
1665,17-04-2024,56518.66,802143973,105,8.32E+12,procurement,infrastructure,bank,shared_bank_account,1
1666,24-03-2023,451779.17,100585120,108,2.31E+12,procurement,infrastructure,bank,none,0
1667,20-02-2023,176198.71,525373532,102,3.89E+12,procurement,infrastructure,bank,none,0
1668,27-07-2024,173881.09,138281881,106,5.95E+12,spending,maintenance,bank,none,0
1669,10-04-2023,433376.54,861174663,106,9.28E+12,procurement,services,bank,none,0
1670,01-01-2023,43071.38,649657712,102,3.49E+12,spending,training,bank,none,0
1671,06-09-2023,1389220.56,304234562,115,1.64E+12,procurement,goods,bank,amount_inflation,1
1672,02-10-2023,39475.72,759233275,106,1.72E+12,welfare,benefit_transfer,bank,none,0
1673,02-10-2023,30187.69,201064292,109,9.43E+12,welfare,benefit_transfer,bank,none,0
1674,25-11-2023,621380.73,346601881,113,6.36E+12,procurement,services,bank,none,0
1675,06-02-2023,69475.34,116266656,113,7.89E+12,spending,operations,bank,none,0
1676,05-01-2024,746388.52,515015750,107,8.32E+12,procurement,infrastructure,bank,shared_bank_account,1
1677,04-03-2024,62287.73,116266656,113,7.89E+12,spending,training,bank,none,0
1678,24-07-2024,187520.68,244521862,101,1.72E+12,spending,operations,bank,none,0
1679,11-06-2024,286938.31,302277356,103,6.49E+12,procurement,infrastructure,bank,none,0
1680,24-07-2023,29636.31,678417751,104,3.03E+12,welfare,aid,bank,none,0
1681,03-01-2024,827324.63,586399530,115,6.47E+12,procurement,goods,bank,none,0
1682,02-02-2024,192354.44,824678204,105,7.47E+12,spending,operations,bank,none,0
1683,18-03-2023,36246.17,893404884,113,1.01E+12,welfare,subsidy,bank,none,0
1684,11-04-2024,470579.56,586399530,115,6.47E+12,procurement,infrastructure,bank,none,0
1685,01-11-2024,22744.85,540288822,109,9.35E+12,welfare,subsidy,bank,none,0
1686,28-03-2024,38842.6,201064292,109,9.43E+12,welfare,benefit_transfer,bank,none,0
1687,22-09-2023,175625.69,781238488,112,5.84E+12,spending,operations,bank,none,0
1688,02-07-2024,898671.66,573016686,115,4.34E+12,procurement,infrastructure,bank,none,0
1689,22-11-2024,872060.22,700538584,106,3.74E+12,procurement,infrastructure,bank,none,0
1690,21-10-2024,790697.99,189339050,107,9.67E+12,procurement,services,bank,none,0
1691,06-11-2024,826608.2,599225355,107,1.78E+12,procurement,services,bank,none,0
1692,28-09-2023,609676.61,100585120,108,2.31E+12,procurement,services,bank,none,0
1693,21-11-2023,162595.25,859152683,108,6.45E+12,procurement,goods,bank,none,0
1694,23-08-2024,19275.52,704669395,112,1.78E+12,welfare,subsidy,bank,none,0
1695,30-08-2023,168672.26,131945878,110,1.62E+12,spending,operations,bank,none,0
1696,02-02-2023,634238.22,412354604,110,5.26E+12,procurement,infrastructure,bank,none,0
1697,17-12-2024,51933.67,550747587,108,2.74E+12,spending,maintenance,bank,none,0
1698,13-01-2024,53184.97,969349199,106,3.94E+12,procurement,goods,bank,none,0
1699,15-02-2024,552897.67,787507987,106,3.74E+12,procurement,goods,bank,none,0
1700,29-06-2024,158804.25,244521862,101,1.72E+12,spending,training,bank,none,0
1701,15-04-2024,123724.04,104932521,101,1.17E+12,spending,training,bank,none,0
1702,07-05-2023,22710.79,191255991,103,2.22E+12,welfare,aid,bank,none,0
1703,13-05-2024,121321.13,622722529,101,7.73E+12,spending,training,bank,none,0
1704,12-06-2023,405892.13,304745829,104,4.49E+12,procurement,services,bank,none,0
1705,23-07-2024,636035.91,591054221,113,4.43E+12,procurement,infrastructure,bank,none,0
1706,15-09-2024,523950.59,100585120,108,2.31E+12,procurement,services,bank,none,0
1707,21-01-2024,160276.72,171754410,109,8.11E+12,spending,maintenance,bank,none,0
1708,13-10-2024,141505.67,171754410,109,8.11E+12,spending,maintenance,bank,none,0
1709,13-10-2023,22126.89,922795356,115,7.17E+12,welfare,benefit_transfer,bank,none,0
1710,13-02-2024,758542.57,132300933,110,3.79E+12,procurement,services,bank,none,0
1711,15-12-2023,14130.35,610846881,105,1.39E+12,welfare,aid,bank,none,0
1712,14-12-2024,326996.2,691919222,106,3.40E+12,procurement,infrastructure,bank,none,0
1713,26-07-2024,101317.44,811299771,102,7.63E+12,spending,operations,bank,none,0
1714,09-06-2023,388243.07,586399530,115,6.47E+12,procurement,services,bank,none,0
1715,18-05-2023,346569.5,604644994,102,8.73E+12,procurement,goods,bank,none,0
1716,10-08-2024,247709.89,573016686,115,4.34E+12,procurement,goods,bank,none,0
1717,02-12-2023,553303.44,252251367,115,4.73E+12,procurement,infrastructure,bank,none,0
1718,20-12-2024,503550.88,304745829,104,4.49E+12,procurement,services,bank,none,0
1719,24-06-2023,48501.92,434158799,108,2.22E+12,spending,maintenance,bank,none,0
1720,17-12-2024,3294.73,201064292,109,9.43E+12,welfare,aid,bank,none,0
1721,19-02-2023,572326.01,197356745,112,6.45E+12,procurement,infrastructure,bank,none,0
1722,19-11-2024,664735.25,111762859,103,7.17E+12,procurement,goods,bank,none,0
1723,02-02-2023,167055.4,171754410,109,8.11E+12,spending,operations,bank,none,0
1724,28-08-2024,18643.4,178424325,112,2.55E+12,welfare,subsidy,bank,none,0
1725,29-05-2023,135818.63,769079081,111,8.32E+12,spending,training,bank,none,0
1726,10-05-2023,11080.26,935919667,105,9.49E+12,welfare,aid,bank,none,0
1727,18-05-2023,11657.9,599987952,104,3.80E+12,welfare,benefit_transfer,bank,none,0
1728,11-12-2023,110545.4,776331422,114,8.32E+12,spending,operations,bank,none,0
1729,31-07-2023,27345.42,893404884,113,1.01E+12,welfare,subsidy,bank,none,0
1730,18-08-2023,34804.58,526731186,103,7.83E+12,welfare,aid,bank,none,0
1731,14-05-2023,35780.52,650705694,110,2.22E+12,welfare,benefit_transfer,bank,none,0
1732,11-01-2023,66764.28,461735931,111,5.84E+12,spending,training,bank,none,0
1733,11-02-2023,25487.81,678417751,104,3.03E+12,welfare,aid,bank,none,0
1734,20-04-2023,168030.47,118136001,111,5.41E+12,procurement,goods,bank,repeated_vendor_pattern,1
1735,17-12-2024,177395.04,649657712,102,3.49E+12,spending,maintenance,bank,none,0
1736,31-08-2024,846598.17,359784334,104,8.22E+12,procurement,infrastructure,bank,none,0
1737,03-03-2024,38954.42,325182357,112,8.32E+12,welfare,subsidy,bank,none,0
1738,19-12-2023,250882.79,438526335,114,7.01E+12,procurement,goods,bank,none,0
1739,06-03-2023,30093.51,926267959,109,6.74E+12,welfare,aid,bank,none,0
1740,03-07-2023,85194.2,769079081,111,8.32E+12,spending,training,bank,none,0
1741,12-04-2024,851038.04,100585120,108,2.31E+12,procurement,infrastructure,bank,none,0
1742,29-10-2023,3262.79,835403067,113,2.54E+12,welfare,benefit_transfer,bank,none,0
1743,03-09-2023,3240.25,926267959,109,6.74E+12,welfare,subsidy,bank,none,0
1744,21-04-2023,35508.99,811299771,102,7.63E+12,spending,training,bank,none,0
1745,29-04-2023,171505.5,131945878,110,1.62E+12,spending,maintenance,bank,none,0
1746,30-12-2023,50716.79,244521862,101,1.72E+12,spending,maintenance,bank,none,0
1747,07-11-2023,158366.97,811299771,102,7.63E+12,spending,operations,bank,none,0
1748,28-03-2023,129071.81,138281881,106,5.95E+12,spending,training,bank,none,0
1749,14-02-2024,200000,691919222,106,3.40E+12,procurement,goods,cash,none,0
1750,28-11-2024,89405.36,781238488,112,5.84E+12,spending,operations,bank,none,0
1751,04-04-2024,835847.92,412354604,110,5.26E+12,procurement,infrastructure,bank,none,0
1752,07-06-2024,95091.03,734537864,110,6.74E+12,procurement,goods,bank,none,0
1753,25-03-2023,150280.71,164310053,111,8.92E+12,spending,training,cash,none,0
1754,17-04-2023,312310.58,935487536,106,8.77E+12,procurement,services,bank,repeated_vendor_pattern,1
1755,02-06-2023,97270.47,791183852,103,5.41E+12,spending,maintenance,bank,none,0
1756,13-12-2023,32409.6,667345069,105,1.62E+12,spending,maintenance,bank,none,0
1757,29-04-2023,367248.07,955795335,111,5.38E+12,procurement,goods,bank,none,0
1758,23-10-2024,8647.19,926267959,109,6.74E+12,welfare,aid,bank,none,0
1759,15-11-2023,52718.62,299902473,105,4.84E+12,spending,operations,bank,none,0
1760,14-03-2024,670600.17,700538584,106,3.74E+12,procurement,goods,bank,none,0
1761,09-09-2024,193656.84,585738843,110,5.53E+12,spending,maintenance,bank,none,0
1762,23-05-2023,239296.27,189339050,107,9.67E+12,procurement,infrastructure,bank,none,0
1763,20-11-2024,5877.26,913885616,110,7.79E+12,welfare,aid,bank,none,0
1764,13-02-2024,27354.8,144968665,101,2.22E+12,spending,training,bank,none,0
1765,20-03-2024,322636.28,503150545,114,6.81E+12,procurement,goods,bank,none,0
1766,04-10-2023,743157.82,240624834,110,6.97E+12,procurement,services,bank,none,0
1767,21-03-2024,29435.32,175401904,110,9.88E+12,welfare,subsidy,bank,none,0
1768,03-03-2023,264298.46,550145315,115,3.40E+12,procurement,infrastructure,bank,none,0
1769,05-09-2024,422194.85,290780434,102,4.84E+12,procurement,services,bank,none,0
1770,28-10-2023,37477.24,893404884,113,1.01E+12,welfare,aid,bank,none,0
1771,14-10-2024,694632.36,111762859,103,7.17E+12,procurement,goods,bank,none,0
1772,30-11-2023,31628.6,832375074,115,1.17E+12,spending,operations,bank,none,0
1773,02-04-2023,881691.22,189339050,107,9.67E+12,procurement,services,bank,none,0
1774,19-01-2023,53255.92,171754410,109,8.11E+12,spending,maintenance,bank,none,0
1775,30-01-2024,783114.75,691919222,106,3.40E+12,procurement,services,bank,none,0
1776,22-10-2024,70662.43,622722529,101,7.73E+12,spending,training,bank,none,0
1777,15-12-2024,27115.33,739345074,115,6.49E+12,welfare,benefit_transfer,bank,none,0
1778,24-02-2024,373837.89,913939801,115,4.49E+12,procurement,goods,bank,none,0
1779,04-06-2024,543695.59,304745829,104,4.49E+12,procurement,goods,bank,none,0
1780,08-09-2023,728508.86,364557047,112,4.94E+12,procurement,infrastructure,bank,none,0
1781,11-09-2024,80252.88,461735931,111,5.84E+12,spending,training,bank,none,0
1782,23-01-2024,45720.57,104932521,101,1.17E+12,spending,operations,bank,none,0
1783,03-06-2023,670423.72,372724777,114,2.38E+12,procurement,infrastructure,bank,none,0
1784,27-10-2023,25404.84,175401904,110,9.88E+12,welfare,aid,bank,none,0
1785,17-12-2023,814921.61,550145315,115,3.40E+12,procurement,goods,bank,none,0
1786,08-09-2024,366580.85,935487536,106,8.77E+12,procurement,services,bank,none,0
1787,21-02-2023,154135.43,208497648,110,4.98E+12,spending,training,bank,none,0
1788,05-02-2023,622561.67,599225355,107,1.78E+12,procurement,goods,bank,none,0
1789,23-06-2023,190044.82,781238488,112,5.84E+12,spending,operations,bank,none,0
1790,01-03-2024,88175.18,156180956,104,2.18E+12,spending,operations,bank,none,0
1791,28-08-2023,35164.32,707997443,115,2.55E+12,welfare,subsidy,bank,none,0
1792,20-01-2023,891729.94,787507987,106,3.74E+12,procurement,goods,bank,none,0
1793,01-03-2023,16612.98,178424325,112,2.55E+12,welfare,aid,bank,none,0
1794,04-05-2024,467394.29,859152683,108,6.45E+12,procurement,infrastructure,bank,none,0
1795,16-11-2023,75575.55,116266656,113,7.89E+12,spending,maintenance,bank,none,0
1796,14-06-2024,798584.6,438526335,114,7.01E+12,procurement,goods,bank,repeated_vendor_pattern,1
1797,02-09-2023,11835.57,913885616,110,7.79E+12,welfare,subsidy,bank,none,0
1798,01-09-2023,158396.96,313127159,111,7.83E+12,spending,training,bank,none,0
1799,02-08-2024,401377.4,350875089,115,1.12E+12,procurement,infrastructure,bank,none,0
1800,03-02-2023,30557.09,325182357,112,8.32E+12,welfare,aid,bank,none,0
1801,07-02-2023,13727.34,951452436,112,8.38E+12,spending,operations,bank,none,0
1802,17-08-2024,881229.47,525373532,102,3.89E+12,procurement,infrastructure,bank,none,0
1803,26-11-2023,25236.63,678417751,104,3.03E+12,welfare,subsidy,bank,none,0
1804,22-08-2024,368832.26,586399530,115,6.47E+12,procurement,infrastructure,bank,none,0
1805,23-06-2023,5721.41,325182357,112,8.32E+12,welfare,subsidy,bank,none,0
1806,14-08-2024,405655.65,604644994,102,8.73E+12,procurement,services,bank,none,0
1807,19-12-2023,358201.28,963181386,108,6.82E+12,procurement,goods,bank,none,0
1808,26-02-2024,885486.19,503150545,114,6.81E+12,procurement,infrastructure,bank,none,0
1809,28-11-2024,165541.84,760955423,103,7.01E+12,spending,maintenance,bank,none,0
1810,31-08-2023,39488.62,743835017,107,4.69E+12,spending,operations,bank,none,0
1811,12-06-2023,51702.45,434158799,108,2.22E+12,spending,operations,bank,none,0
1812,09-05-2023,11970.02,759233275,106,1.72E+12,welfare,aid,bank,none,0
1813,07-05-2024,425710.46,598145835,105,1.62E+12,procurement,infrastructure,bank,none,0
1814,09-04-2023,36358.78,678417751,104,3.03E+12,welfare,benefit_transfer,bank,none,0
1815,11-07-2023,27406.26,926267959,109,6.74E+12,welfare,aid,bank,none,0
1816,22-05-2023,548315.88,425774624,106,2.54E+12,procurement,infrastructure,bank,none,0
1817,08-01-2024,31014.35,131945878,110,1.62E+12,spending,training,bank,none,0
1818,24-11-2024,733093.88,364557047,112,4.94E+12,procurement,infrastructure,bank,none,0
1819,18-01-2023,326060.8,132300933,110,3.79E+12,procurement,goods,bank,none,0
1820,18-03-2023,858036.12,860004799,113,8.54E+12,procurement,goods,bank,none,0
1821,14-09-2024,38046.82,938826497,106,2.62E+12,welfare,aid,bank,none,0
1822,07-08-2023,529004.18,525373532,102,3.89E+12,procurement,infrastructure,bank,none,0
1823,12-07-2024,163304.64,636627338,110,2.13E+12,procurement,infrastructure,bank,none,0
1824,30-08-2024,93780.53,116106913,114,6.74E+12,spending,training,bank,none,0
1825,15-12-2024,126211.62,111762859,103,7.17E+12,procurement,infrastructure,bank,none,0
1826,22-02-2023,4297.62,922795356,115,7.17E+12,welfare,benefit_transfer,bank,none,0
1827,24-12-2023,549521.75,167822818,109,3.03E+12,procurement,goods,bank,none,0
1828,02-08-2023,654812.29,118136001,111,5.41E+12,procurement,services,bank,repeated_vendor_pattern,1
1829,13-03-2024,23127.63,116106913,114,6.74E+12,spending,training,bank,none,0
1830,28-09-2024,37540.53,175401904,110,9.88E+12,welfare,subsidy,bank,none,0
1831,02-11-2024,83052.43,791183852,103,5.41E+12,spending,maintenance,bank,none,0
1832,25-07-2024,796024.28,167822818,109,3.03E+12,procurement,services,bank,repeated_vendor_pattern,1
1833,12-04-2023,41345.84,116106913,114,6.74E+12,spending,maintenance,bank,none,0
1834,12-07-2024,354559.26,252251367,115,4.73E+12,procurement,services,bank,none,0
1835,02-06-2023,170969.06,415842845,113,1.12E+12,spending,maintenance,bank,none,0
1836,20-05-2024,27180.02,529926020,106,2.49E+12,spending,training,bank,none,0
1837,02-09-2024,14996.75,913885616,110,7.79E+12,welfare,benefit_transfer,bank,none,0
1838,18-03-2023,20461.38,704669395,112,1.78E+12,welfare,benefit_transfer,bank,none,0
1839,23-03-2024,204834.02,993032820,102,3.58E+12,procurement,goods,bank,none,0
1840,13-01-2023,33132.06,599987952,104,3.80E+12,welfare,aid,bank,none,0
1841,14-12-2023,35529.73,450354820,107,6.81E+12,welfare,aid,bank,none,0
1842,07-08-2024,287373.5,309724730,113,4.94E+12,procurement,goods,bank,none,0
1843,19-10-2023,3194.93,935919667,105,9.49E+12,welfare,subsidy,bank,none,0
1844,07-11-2024,692876.82,859152683,108,6.45E+12,procurement,infrastructure,bank,none,0
1845,17-07-2023,27359.91,759233275,106,1.72E+12,welfare,aid,bank,none,0
1846,21-06-2023,155542.88,415842845,113,1.12E+12,spending,operations,bank,none,0
1847,23-01-2023,248289.76,302277356,103,6.49E+12,procurement,services,bank,none,0
1848,12-07-2023,517615.95,118136001,111,5.41E+12,procurement,services,bank,repeated_vendor_pattern,1
1849,11-05-2023,24903.34,536775340,102,7.67E+12,welfare,subsidy,bank,none,0
1850,16-04-2024,29412.29,938826497,106,2.62E+12,welfare,aid,bank,none,0
1851,30-05-2023,570155.09,425774624,106,2.54E+12,procurement,services,bank,none,0
1852,18-08-2023,547346.05,303905758,109,9.76E+12,procurement,services,bank,none,0
1853,20-07-2024,149827.05,993032820,102,3.58E+12,procurement,services,bank,none,0
1854,18-09-2023,769222.44,636627338,110,2.13E+12,procurement,infrastructure,bank,none,0
1855,20-04-2024,518093.43,252251367,115,4.73E+12,procurement,infrastructure,bank,none,0
1856,17-07-2023,425678.12,304745829,104,4.49E+12,procurement,goods,bank,none,0
1857,29-02-2024,387092.88,586399530,115,6.47E+12,procurement,goods,bank,none,0
1858,31-07-2024,181866.78,811299771,102,7.63E+12,spending,maintenance,bank,none,0
1859,03-06-2024,46199.47,193570372,103,1.59E+12,spending,maintenance,bank,none,0
1860,15-05-2024,709719.75,118136001,111,5.41E+12,procurement,infrastructure,bank,repeated_vendor_pattern,1
1861,14-03-2024,39692.93,759233275,106,1.72E+12,welfare,benefit_transfer,bank,none,0
1862,05-03-2023,353814.77,215885643,106,9.78E+12,procurement,goods,bank,none,0
1863,08-03-2023,802965.96,350875089,115,1.12E+12,procurement,infrastructure,bank,none,0
1864,26-03-2024,325865.56,700538584,106,3.74E+12,procurement,goods,bank,none,0
1865,18-01-2024,5153.59,922795356,115,7.17E+12,welfare,benefit_transfer,bank,none,0
1866,15-04-2024,733519.46,645290415,114,3.58E+12,procurement,services,bank,none,0
1867,11-08-2024,62169.5,415842845,113,1.12E+12,spending,operations,bank,none,0
1868,31-08-2023,175557.31,885865426,105,9.14E+12,spending,operations,bank,none,0
1869,04-12-2023,290931.28,359784334,104,8.22E+12,procurement,services,bank,none,0
1870,19-01-2024,37359.2,325182357,112,8.32E+12,welfare,benefit_transfer,bank,none,0
1871,07-10-2023,62706.91,776331422,114,8.32E+12,spending,training,bank,none,0
1872,07-05-2024,689855.14,599225355,107,1.78E+12,procurement,services,bank,none,0
1873,05-12-2023,112750.92,743835017,107,4.69E+12,spending,training,bank,none,0
1874,18-11-2023,864507.41,132300933,110,3.79E+12,procurement,infrastructure,bank,none,0
1875,21-08-2023,466079.51,512050349,104,4.73E+12,procurement,services,bank,none,0
1876,21-08-2024,51915.76,189339050,107,9.67E+12,procurement,services,bank,none,0
1877,05-04-2023,499573.6,304234562,115,1.64E+12,procurement,services,bank,none,0
1878,06-12-2024,603088.79,579525745,106,7.49E+12,procurement,services,bank,none,0
1879,12-11-2023,722796,955795335,111,5.38E+12,procurement,goods,bank,none,0
